#Position (bp)	insert size
990929.0	569.8403826787512
1001077.0	573.8796468401487
1011549.0	562.1791497975709
1019010.0	572.8101952277657
1024038.0	568.4405829596412
1031972.0	545.9112936344969
1042282.0	576.9910891089108
1051957.0	575.5232323232324
1056893.0	477.5
1062613.0	567.8344693281402
1073627.0	575.8954104148279
1084244.0	574.4261096605744
1090486.5	579.7416107382551
1095744.5	571.8437094682231
1104631.0	574.2771025765678
1114595.5	561.086574654956
1123318.0	574.6503733876442
1128214.5	556.1083591331269
1134288.5	576.0499158721257
1143875.0	569.9772234273319
1153507.5	578.4029075804776
1160292.0	575.96875
1164981.5	567.5552763819095
1172729.5	556.0902127659574
1182397.0	578.957281553398
1192239.5	561.6227293898463
1197394.0	657.5
1202420.5	581.3373015873016
1212011.5	574.6654135338346
1221267.5	574.0894444444444
1229285.5	574.5814917127071
1234272.0	570.140625
1241130.5	567.1517241379311
1250994.0	582.6244075829384
1260532.5	564.8133874239351
1266636.5	573.7917448405253
1271225.0	584.8801418439716
1279139.5	564.3648170011807
1288260.0	575.6053619302949
1297353.0	574.2111750205423
1302465.0	551.7
1307059.0	572.2040549378679
1315651.5	571.3087719298246
1324724.5	575.5254691689008
1333741.0	569.4855614973262
1338290.5	0.0
1343042.0	567.2503045066992
1352167.0	546.9926470588235
1360903.5	568.4348958333334
1369381.5	587.852004110997
1374025.0	519.8857142857142
1378908.0	566.5097511768662
1387890.0	575.0535601764335
1396839.5	573.0433295324972
1404944.0	566.9529837251356
1409378.0	511.3121387283237
1414351.0	569.6940509915014
1423181.5	572.2206266318537
1432008.0	574.5596638655462
1440129.0	574.0694935217904
1444416.5	519.1595744680851
1449187.5	570.6686819830713
1457771.0	581.7804136253042
1466335.5	572.8776758409786
1474883.0	563.4541336353341
1479251.0	0.0
1483584.0	572.801267281106
1492111.0	570.27546955037
1500977.5	539.101061375173
1509837.0	574.3878281622912
1514246.5	585.1818181818181
1518476.5	571.6037974683544
1526991.5	563.3784494086729
1535728.0	571.1984036488027
1544269.5	575.1077136900625
1549040.0	555.3333333333334
1553428.0	572.6352605281942
1561436.5	569.4248166259168
1570681.5	570.5273359840954
1579979.0	579.9346082665022
1584507.5	589.7303370786517
1588624.5	574.7165087956698
1596746.0	559.297994269341
1605219.0	570.8942307692307
1613519.0	578.094933022714
1618841.0	587.6310679611651
1623144.0	565.1869782971619
1630373.5	554.7271241830065
1638631.0	574.5318181818182
1648116.5	575.5800756620429
1654352.5	572.7649006622516
1658461.0	569.36
1665766.0	580.2244143033292
1673904.5	564.8638297872341
1681958.0	575.4829157175399
1688214.0	566.12912482066
1692321.0	577.71875
1698243.0	565.0931283905967
1706502.5	556.2781265089329
1714859.5	566.0505200594354
1722352.5	571.4059269469332
1726348.5	521.8162393162393
1731064.5	575.9140233722871
1739424.5	570.7130750605327
1747690.0	570.0745712155108
1756273.0	574.4678747940692
1762339.0	559.1320293398533
1767793.0	573.7750865051903
1775764.0	580.1025641025641
1783708.0	568.1378151260504
1791624.5	583.5973705834018
1795835.5	587.0592592592593
1799726.5	580.6699669966997
1809029.5	570.0061898211829
1818627.5	573.6188925081433
1826527.0	560.5106696100073
1830930.0	589.3027027027027
1836757.5	565.3911845730028
1846018.0	568.0207823960881
1853650.5	568.5862068965517
1861231.5	534.9203125
1865787.0	586.7813504823151
1869850.5	575.4821150855365
1877755.5	568.5226293103449
1886220.5	567.7326984126984
1893868.5	571.6310043668122
1899716.5	562.0176151761517
1903833.5	575.3613333333333
1909652.0	570.0565656565657
1917173.0	563.6247408431237
1924875.0	568.3294797687861
1932565.0	576.9407643312102
1936653.5	676.0526315789474
1940392.5	568.7732057416268
1947561.0	567.0865853658537
1955055.5	568.8238095238095
1962489.0	572.9789212647241
1969201.5	559.5100267379679
1973161.0	582.3553719008264
1978018.5	575.3556430446195
1985629.5	571.2419137466308
1993014.0	568.1108786610879
2000495.5	574.2536929993578
2005862.5	576.1367249602544
2010034.0	566.9693989071038
2016401.5	580.9815404201146
2023872.5	572.6985446985447
2031471.5	578.1794380587484
2039002.0	561.5151832460733
2044049.5	536.154779969651
2049080.5	565.3451066961001
2056326.0	568.1044577511643
2063974.5	572.8241758241758
2071709.0	570.2094167252284
2076638.5	534.5882352941177
2080235.5	539.1981818181819
2086256.0	563.3010309278351
2093572.5	574.1351556567957
2100841.5	574.4166666666666
2108033.5	559.6848528356066
2112353.0	565.9757575757576
2115957.5	571.159151193634
2123322.5	570.8866296980899
2131480.0	561.264888337469
2138757.5	573.5746421267894
2145332.0	574.7118881118881
2149107.5	561.6134969325153
2153646.0	572.8701030927836
2160898.0	579.048595292331
2168001.5	579.850553505535
2175152.5	573.303594351733
2181119.5	568.9489120151371
2184687.5	552.3045977011494
2189549.0	570.0398724082935
2196804.0	578.7354048964219
2203873.0	561.0431286549708
2211144.5	570.6863905325444
2216823.0	570.5724217844728
2220311.5	557.561403508772
2225389.5	560.5871698113208
2232361.5	573.6825396825396
2239363.5	563.5783132530121
2246465.5	575.4709806537692
2251994.5	582.7157232704402
2255454.0	563.6568965517241
2260447.0	578.0641627543037
2267396.0	566.543121881682
2275308.5	565.595139607032
2283413.0	565.9711246200608
2288116.5	583.276923076923
2291539.5	576.4338842975206
2297355.0	569.8221191028615
2304264.0	559.7325227963526
2311168.5	575.8267026298045
2318069.5	585.8470754052149
2322958.5	575.0961538461538
2326375.0	568.3042789223455
2331805.0	562.5969827586207
2338685.0	568.9006721433906
2345553.5	566.8324074074075
2352377.5	571.791346824843
2357688.0	559.7474048442907
2361335.5	577.7964458804523
2366474.0	566.9571328179902
2373272.0	570.6350364963504
2380302.5	563.3484042553191
2387347.0	576.9110169491526
2392787.0	580.7022397891963
2396172.0	564.5584112149533
2401906.0	573.9730205278593
2409673.0	571.3858520900321
2416557.0	573.2487852283771
2423437.5	565.8189593727726
2428428.5	585.8390052356021
2431802.5	560.7123745819398
2436938.0	573.3012379642366
2443682.0	573.7676553672317
2452424.0	574.4792586054722
2461116.0	571.2472868217054
2464847.5	591.9386503067485
2469627.5	565.0288831835687
2477332.5	570.4025392083645
2484007.0	566.104991394148
2490651.5	581.805144193297
2497219.0	570.5489864864865
2500648.5	288.0
2504168.0	573.3814285714286
2510806.5	570.5701906412478
2517373.5	550.5310796074154
2524052.0	573.6519607843137
2530710.0	572.8051359516617
2534832.0	573.062656641604
2538095.0	575.1799568965517
2543925.0	569.616212338594
2552926.0	571.2479150871873
2561791.5	569.4207858048162
2568001.0	573.4682220434432
2571373.5	510.302752293578
2575141.5	577.7324955116696
2581678.0	579.0436933223413
2588130.0	559.2697311361666
2594638.5	574.7054908485857
2601174.5	571.4068745003997
2605279.5	581.9289215686274
2608500.5	566.5702947845805
2614072.0	559.9082125603865
2620470.0	574.547976011994
2626965.5	569.7813141683778
2633655.0	585.9957805907173
2639197.0	573.8061224489796
2642405.0	525.3855421686746
2646651.5	528.5625
2653055.5	580.4601851851852
2659428.5	572.787456445993
2665784.0	560.3614103819784
2672285.5	566.6306504961411
2676080.5	592.1788990825688
2679253.0	558.0537407797682
2685101.0	567.4650455927052
2691420.0	575.8628571428571
2697722.5	563.4346978557505
2704103.5	561.0531400966183
2709562.0	563.5628902765388
2712707.0	557.1395348837209
2716919.0	573.361153262519
2723344.0	573.5227817745804
2735264.0	575.6818181818181
2745527.5	567.2488262910798
2748657.0	569.5473856209151
2753495.0	565.0326996197718
2759802.5	572.5081712062257
2766051.5	579.2664924885696
2773064.0	571.8396407953817
2779586.0	570.461951656222
2782781.5	534.0442477876106
2786456.0	578.8529874213837
2792686.5	576.0811244979919
2799370.0	580.6168776371308
2806061.0	566.8615384615384
2812280.5	546.2877697841726
2816409.0	567.1029411764706
2819515.5	562.226443768997
2824782.5	554.4118158123371
2831072.0	571.8474980142971
2837284.0	558.0053908355795
2843531.5	548.0396475770925
2849661.5	567.2037974683544
2852750.0	0.0
2855922.5	572.2495495495496
2862095.5	565.6853556485356
2868275.5	574.789799072643
2874435.5	562.2405362776025
2880628.5	568.5337423312883
2885813.0	579.8846153846154
2888916.5	570.578125
2893030.5	572.1795665634675
2899175.5	549.3473282442748
2905318.5	559.0077339520495
2911454.0	570.1851179673321
2917656.5	578.4644808743169
2921945.0	582.0195121951219
2925052.0	567.8791615289766
2930036.5	569.8231173380035
2936149.0	565.4494649227111
2942268.0	575.4776
2948371.0	569.878453038674
2954725.5	576.1418047882137
2958161.5	561.5673076923077
2961966.5	569.9538661468486
2968708.0	571.4151898734177
2974809.5	582.1099744245524
2980825.0	555.8459016393442
2986885.5	536.6987399770904
2991737.5	576.4578163771712
2994749.5	569.8520408163265
2999041.0	558.1408132530121
3005144.0	572.373754152824
3011694.0	564.6846416382252
3018199.0	502.3125
3024190.5	578.9054384017758
3027972.5	569.6190476190476
3030957.0	571.6431273644389
3036205.5	562.0908163265306
3042264.5	584.4349627174813
3048262.5	571.9040632054176
3054216.5	574.3156398104265
3060181.0	575.2362507392075
3063568.5	577.8238636363636
3066593.0	568.7892938496583
3072173.5	572.3319432860717
3078088.0	570.3143968871595
3084053.0	573.6858585858586
3089999.5	573.6715830875123
3095931.5	573.6
3099053.0	592.1162790697674
3101995.0	570.0408510638298
3107833.5	563.0437445319335
3113787.5	573.5833333333334
3119648.0	579.1461836998707
3125623.0	567.737148399612
3131533.0	565.1207547169811
3134443.5	0.0
3137394.0	580.5205298013245
3143280.5	572.6860782529573
3149244.5	574.5025906735751
3155180.5	571.8090090090091
3161003.5	569.4598540145986
3166742.5	572.8997361477573
3169614.0	706.2307692307693
3174012.5	563.3142857142857
3181438.0	573.1172413793104
3187328.5	571.907795473596
3193047.5	565.8401420959148
3198750.0	569.7763578274761
3203214.5	555.1359649122807
3206053.0	543.4504504504505
3210163.5	560.0903890160183
3215898.0	567.4762348555452
3221624.0	568.1787003610108
3227349.5	573.1815446339017
3233024.0	567.7497708524289
3237958.5	577.9107763615295
3240796.0	547.3224043715848
3244371.5	566.4882995319813
3250131.0	564.2341463414634
3256097.0	571.2059701492537
3261946.5	562.7953917050692
3267784.5	581.2752858399297
3273045.0	574.0655462184874
3275934.5	548.7517985611511
3279394.5	567.3712316968131
3285020.0	576.1782178217821
3291160.5	573.264395782644
3297327.0	564.0899031811895
3302964.0	591.6854460093897
3308121.0	569.0106157112526
3311016.0	544.6764705882352
3314322.0	570.671902268761
3320028.0	573.8264223722276
3325787.0	586.7777777777778
3331404.5	567.2666666666667
3336967.0	539.9391891891892
3342521.0	566.0167597765363
3345502.5	617.622641509434
3348346.5	596.0292134831461
3353793.5	572.3385093167702
3359384.0	568.3609022556391
3364942.0	577.9268292682926
3370510.5	567.2161383285303
3376066.0	566.4477876106195
3379880.0	601.2191780821918
3382620.0	560.841075794621
3387055.0	581.2374045801527
3392567.5	573.1770025839793
3399504.0	568.3097866077999
3406484.0	561.9920445505171
3412050.0	573.9416135881104
3415475.0	582.8721804511279
3418194.0	559.8109393579073
3422954.0	568.6964285714286
3428445.5	551.7811228641172
3433976.0	580.0910041841004
3439483.5	574.756145526057
3446802.0	563.7236704900938
3451621.0	0.0
3454587.5	569.640730067243
3460073.0	569.8763600395648
3465587.5	562.9679922405431
3471036.5	559.6222527472528
3476486.5	568.4216216216216
3481934.0	571.867903930131
3485612.0	576.8315789473684
3488328.5	551.2740740740741
3495315.0	571.4615007356547
3503265.5	566.5018404907976
3508675.5	559.7238873751136
3514054.5	564.8352380952381
3519267.0	575.7556512378902
3522126.5	402.6764705882353
3525122.0	570.4971537001898
3530495.5	525.5803571428571
3535862.5	560.4059701492537
3541236.0	589.2932489451476
3546607.0	573.0447619047619
3551993.5	564.3548707753479
3555869.0	572.2767123287671
3558605.5	553.6652631578947
3562834.0	572.2406876790831
3568113.0	566.1116322701689
3573381.5	565.0243902439024
3578699.5	563.8608414239483
3584009.5	578.3362753751103
3589289.0	575.1691505216096
3592091.0	604.4675324675325
3594798.0	577.7315010570825
3600861.5	571.633741888969
3606985.5	574.1490750816105
3612246.5	566.3477777777778
3617491.5	582.1574427480916
3622766.0	572.2738496071829
3626444.5	578.3246187363834
3629055.5	561.7940761636107
3633828.5	571.8283400809717
3640737.5	569.3060471976402
3647063.5	573.9860228716645
3652238.5	565.3189189189189
3657438.5	563.7832744405183
3661362.5	564.4716981132076
3663962.0	565.2230215827338
3667844.0	576.9851337958374
3673022.5	569.0779861796643
3678193.0	565.1772151898734
3683506.5	562.6875
3688819.0	572.5506822612085
3693978.5	570.6139240506329
3697222.5	503.84615384615387
3699793.0	402.1666666666667
3704273.0	566.204217536071
3709423.5	570.1877256317689
3714563.5	566.6867588932806
3719699.5	564.5147928994082
3724834.0	571.7150153217569
3729994.0	565.4458917835672
3732848.5	590.9596774193549
3735391.0	561.0569105691056
3740268.0	574.2956441149212
3745404.5	590.4721649484536
3750502.0	571.3046218487395
3755600.0	568.2073863636364
3762501.5	535.4913294797688
3767593.5	598.0576923076923
3770316.5	542.8711276332094
3774838.5	563.447983014862
3779897.5	582.8602620087336
3784948.0	560.2519893899204
3789998.0	565.5602536997886
3795046.5	572.6866002214839
3800083.5	570.4400440044004
3803071.5	583.655737704918
3806545.0	563.0727470141151
3812057.5	574.0087623220153
3817110.0	576.558549222798
3822157.0	561.4670212765958
3828616.5	574.2132112491825
3835129.0	570.2015037593985
3838225.5	570.4267782426779
3840836.0	561.0737134909597
3845408.0	547.2958199356913
3850434.0	563.1202916160389
3855491.5	561.8638211382114
3860607.5	574.3269476372925
3865697.0	570.8937799043063
3870694.0	559.5909090909091
3873584.0	558.8127659574468
3876229.5	565.7091394262842
3880968.5	554.158024691358
3885951.5	572.5326370757181
3890955.5	573.2798552472859
3895989.5	511.2237762237762
3901007.0	579.6951819075713
3905991.0	570.1812297734627
3908839.5	556.0197368421053
3911317.0	569.3527885862517
3915919.0	579.067032967033
3920956.5	586.2225913621262
3926031.5	562.1023142509135
3931021.5	575.1678756476684
3935999.5	573.9348500517063
3940975.0	571.3333333333334
3943929.0	542.3913043478261
3946476.5	572.9822485207101
3950989.0	572.5634178905207
3955897.0	575.436797752809
3960799.5	568.7932489451476
3965744.0	562.870786516854
3970682.5	568.5337620578778
3975565.5	562.3528319405757
3978821.0	566.421052631579
3981283.5	553.384030418251
3985363.0	563.3501070663812
3990253.5	576.19754601227
3995159.5	573.3013888888889
4001295.0	551.3557692307693
4007448.0	567.2930283224401
4012343.0	574.9925053533191
4014813.5	525.4736842105264
4017241.5	547.3979441997063
4022051.5	580.8117647058823
4027070.0	561.1704871060172
4032083.5	561.8095238095239
4038214.5	575.1936733376372
4044347.5	565.252736318408
4048418.0	579.8649732620321
4050832.5	528.2988505747127
4053999.0	571.9489361702127
4058802.0	558.2450980392157
4063626.5	564.0508720930233
4068462.0	570.9768722466961
4073253.5	586.8916256157636
4078072.5	574.3771131339402
4082899.0	566.4021304926764
4085350.5	0.0
4087807.0	561.4748358862145
4092594.5	575.4854586129754
4097422.0	566.9761092150171
4102389.0	563.1982116244411
4109486.0	571.0526030368763
4116427.0	562.7126315789474
4119655.0	567.4984227129338
4122043.0	493.2024482109228
4126005.5	567.6880952380952
4130900.0	571.6052631578947
4135742.5	553.3570504527813
4140497.0	579.9251559251559
4145354.5	572.1255605381166
4150194.5	577.1242105263158
4154141.0	545.3519553072625
4156544.5	474.97222222222223
4159721.0	568.1183723797781
4164685.0	571.3810010214505
4169645.5	569.3613537117903
4174378.0	575.8083182640145
4179100.0	575.5463414634146
4184303.5	571.494358974359
4189053.5	605.21875
4192005.0	523.3888888888889
4195414.0	582.1560975609756
4200556.0	569.4079320113315
4206169.0	566.5295829291949
4211325.0	569.3911525029104
4216003.5	555.418410041841
4220698.0	575.1425287356321
4224606.5	568.5725552050474
4226943.5	558.2
4230056.5	566.5309090909091
4234716.5	569.0436634717785
4239384.5	571.5723404255319
4244265.0	565.5692599620494
4249173.0	520.1456310679612
4253867.0	580.9426829268293
4258526.0	576.6129398410897
4261117.5	514.0
4263475.5	574.5555555555555
4267952.5	554.3973429951691
4273349.0	574.4750219106047
4278697.0	551.972602739726
4283350.5	569.8428246013667
4287982.0	575.2578875171467
4292623.0	578.1593023255814
4295775.5	568.4731486715658
4298218.5	557.7282649604817
4302157.0	559.8801843317972
4306790.0	563.0390804597702
4311430.5	588.2173913043479
4316064.5	566.8682432432432
4320673.0	563.0
4325287.5	549.130612244898
4329709.0	570.1956912028726
4332004.0	324.0
4334503.5	579.4269275028769
4339454.0	566.6224944320712
4344425.5	575.1616595135908
4349248.0	588.0328638497652
4354010.5	573.5060532687652
4358567.5	560.7868632707775
4363133.0	577.7213855421687
4366222.5	572.8513931888544
4368553.0	558.1359649122807
4372342.5	565.8090154211151
4376881.5	567.3930481283422
4381415.5	568.5079185520362
4385942.0	573.664596273292
4390508.5	565.2570828961175
4395110.5	570.5187287173667
4399667.5	571.3799126637555
4402088.5	582.0612244897959
4404379.5	581.759948652118
4408776.5	547.2037037037037
4413304.5	574.3739376770538
4417849.0	571.10407239819
4422380.5	587.2651933701658
4426911.5	565.8434670116429
4431447.5	579.743661971831
4435584.0	571.2651515151515
4437819.0	435.2857142857143
4440438.5	566.6235011990408
4444980.0	576.715821812596
4449568.0	567.9330708661417
4454114.0	568.1586134453781
4458571.0	561.0940476190476
4463021.5	597.3360995850622
4467475.5	530.8439821693908
4471196.0	587.7714285714286
4473403.0	534.0855263157895
4476329.5	562.5102301790281
4480792.0	564.0755064456722
4485262.5	578.1656314699793
4489886.5	555.009900990099
4495515.0	573.5716981132075
4500948.0	574.9285714285714
4505402.5	575.0
4507775.5	610.1428571428571
4509977.5	566.4146341463414
4514237.5	554.4506172839506
4518628.0	570.0982035928143
4523081.5	573.324384787472
4527580.5	572.1960556844548
4532044.5	554.7708095781072
4536442.5	568.9951040391677
4540874.0	580.4444444444445
4543131.0	0.0
4545307.0	565.748865355522
4549671.5	550.525
4554032.0	558.1827411167512
4558402.5	569.3205128205128
4562782.0	549.4066666666666
4567122.0	573.1603325415676
4571473.5	579.0507544581619
4575862.0	557.7951482479784
4578203.5	598.5217391304348
4580402.0	549.4978540772532
4584619.0	578.918410041841
4589001.0	573.6116788321168
4593384.5	559.8467336683417
4597706.5	574.3476070528967
4602021.0	589.1089743589744
4607764.0	569.2172338884866
4612458.0	563.3231707317074
4614628.0	525.3820224719101
4617873.0	563.5498753117207
4622201.0	575.7231182795699
4626506.5	565.8637640449438
4630817.5	558.042471042471
4635115.0	566.0926193921853
4639410.0	575.182151589242
4643708.0	496.8869365928189
4647313.5	583.406148867314
4649480.0	509.3193277310924
4652305.0	567.9914040114613
4656557.0	583.644578313253
4660805.5	578.2825396825397
4665072.0	576.7639257294429
4669358.5	562.5722819593788
4674259.0	547.9267015706806
4679166.0	540.974358974359
4682652.5	586.0261324041812
4684771.0	561.8207171314741
4687663.0	570.7887323943662
4691905.5	602.714705882353
4696148.0	557.1011904761905
4700378.5	562.1539365452409
4704632.5	571.2375979112271
4708881.0	552.1098445595854
4713099.5	566.021052631579
4717210.5	560.8942731277533
4719318.5	0.0
4721555.0	599.056
4725790.5	580.6129032258065
4730028.5	565.6008230452675
4734272.0	572.3712121212121
4738578.0	555.7420091324201
4742883.0	561.7233201581028
4747096.0	550.3541666666666
4751398.5	573.9584980237154
4754014.0	616.06
4756307.0	595.1428571428571
4760279.0	573.903981264637
4764463.5	574.6867469879518
4768673.5	578.43125
4772901.5	567.1211678832117
4777115.5	579.860824742268
4781329.5	584.3818181818182
4785525.0	562.9895522388059
4788631.0	565.3194103194103
4791126.0	563.8529411764706
4794686.5	569.0327380952381
4799740.5	567.5741666666667
4804810.0	549.2094395280236
4808996.5	565.3273727647868
4813160.0	564.4394736842105
4817309.0	569.0978520286396
4821450.5	560.9669172932331
4824192.5	569.3018867924528
4826294.0	600.5446009389672
4829819.5	562.5127020785219
4833980.0	573.3450184501845
4838109.0	567.5232558139535
4842240.0	565.6644562334218
4846373.0	556.0699126092385
4850523.5	581.2143864598025
4854666.0	567.1656804733727
4858405.5	564.5693848354792
4860482.5	515.1818181818181
4862943.0	574.3909952606635
4867062.0	569.0772946859903
4871211.0	537.4976744186047
4875357.0	566.4288
4879467.5	539.7483443708609
4883589.5	569.6046511627907
4887704.5	590.1801242236024
4891825.0	570.7809694793536
4894599.0	559.2222222222222
4896644.0	553.6981566820276
4900062.5	573.1864161849711
4904197.0	572.3204419889503
4908571.5	564.4972375690608
4912950.5	560.6765039727583
4917051.5	566.1486842105263
4921131.0	523.8134657836645
4925229.5	569.9340175953079
4928904.0	581.4417077175698
4930942.0	482.0217391304348
4933400.5	545.884476534296
4937509.0	567.76
4941615.0	573.9865196078431
4945703.0	537.4884488448845
4949809.0	572.0312876052948
4954004.0	567.2392550143267
4958174.0	551.6404320987655
4962238.0	570.2694300518135
4965006.5	441.04506065857885
4967091.0	574.981718464351
4970480.0	549.2424242424242
4974549.5	561.9215686274509
4978624.5	555.8623853211009
4982715.5	557.1752738654147
4986793.0	551.795
4990849.0	549.876923076923
4994902.0	572.1118421052631
4998942.0	575.968085106383
5001277.0	429.5
5003616.0	587.1917808219179
5007834.0	575.7192575406033
5012069.5	581.1348897535668
5016129.0	563.2657342657343
5020191.0	559.4005270092226
5024266.5	570.6297872340425
5028321.5	558.6053719008264
5032345.5	566.9426111908178
5035263.0	572.4302325581396
5037274.0	569.3917050691244
5040393.0	554.8735795454545
5044410.0	576.8583690987125
5048438.0	570.1601866251945
5052458.0	586.2343434343435
5056443.5	564.6033376123235
5060442.5	560.5699745547074
5064467.5	566.6684210526316
5068481.5	563.3448717948718
5070933.0	560.6183206106871
5072919.5	557.1341463414634
5076435.0	569.9017980636238
5080443.5	561.9579158316633
5084438.5	557.672278338945
5088437.5	557.6366666666667
5092452.0	565.5396825396825
5096424.0	568.3924843423799
5100379.5	571.1228070175439
5104342.5	562.281045751634
5106471.0	580.3650793650794
5108444.5	569.7346368715084
5112268.5	552.4306569343066
5116233.0	545.7388059701492
5120186.0	542.760162601626
5124158.0	574.5543018335684
5128125.5	555.6855439642325
5132063.5	579.047619047619
5136014.0	563.8842729970327
5139914.5	563.2170138888889
5141883.5	0.0
5143900.5	565.7534246575342
5147837.5	548.125
5151773.5	577.9585427135678
5155700.5	513.1361502347418
5159626.5	558.8703976435935
5163558.0	537.5859872611464
5167485.5	557.1780913978495
5171399.5	574.2758620689655
5175202.0	555.344
5177152.0	0.0
5179239.0	573.4895209580839
5183169.5	570.4852374839538
5187085.0	556.1653543307086
5191000.5	582.984771573604
5194902.0	554.088
5198818.0	566.773851590106
5202739.5	579.4415584415584
5206645.5	574.7991452991453
5210429.0	555.9747983870968
5212384.5	0.0
5214450.5	581.4508076358296
5218341.0	571.2406015037594
5222231.0	569.9419525065963
5226125.0	563.4288224956064
5230017.0	584.627365356623
5233908.0	557.3144654088051
5237789.0	557.5035335689046
5241647.5	560.5570469798657
5245517.5	568.307371349096
5247472.5	549.578947368421
5249432.0	564.3586956521739
5253530.5	554.3064516129032
5258868.5	574.3112391930836
5263981.0	546.551094890511
5267824.5	560.2824427480916
5273540.0	583.8084045584045
5279260.0	552.5619834710744
5281942.5	554.6237623762377
5283880.0	555.0320855614973
5286975.5	540.6444444444444
5290865.5	565.2873082287308
5294893.5	581.6651162790698
5298863.5	564.2627627627628
5302692.5	571.9951278928137
5306527.5	549.0523364485981
5310361.5	549.3304347826087
5314207.0	570.1758957654723
5317029.5	581.3732394366198
5318942.0	543.65
5321874.0	556.7547683923706
5325697.0	563.2306238185255
5330239.0	565.7408163265306
5334770.5	567.4219910846954
5338608.0	560.6761904761905
5342579.5	581.2460606060606
5346518.0	579.249551166966
5350327.0	571.4960998439938
5352686.0	578.0122699386503
5354589.0	547.6265060240963
5357941.0	556.2177777777778
5361737.5	565.3800277392511
5365535.5	550.6386554621848
5369355.0	577.4491525423729
5373193.0	576.3209169054442
5377028.0	578.7416666666667
5380834.0	535.7489711934156
5384722.5	542.5680272108843
5387537.5	569.8919667590028
5389425.5	554.8115501519757
5392379.0	553.5577342047931
5396274.0	554.3243243243244
5400160.5	539.8614457831326
5403908.0	568.1494661921708
5407655.0	509.71875
5411421.0	555.3759689922481
5415187.5	561.8839427662957
5418949.5	550.3177966101695
5422205.0	568.4893617021277
5424077.5	532.3333333333334
5426509.0	586.3714285714286
5430303.0	567.6218611521418
5434033.5	553.9483870967742
5437770.0	566.5739910313902
5441510.0	572.8706047819971
5445239.5	557.6065891472869
5448987.0	576.2838616714697
5452792.0	529.4585561497327
5456651.5	536.2727272727273
5458690.5	590.0416666666666
5460596.5	565.6467065868263
5464309.5	569.8238532110091
5468073.0	569.4553571428571
5471786.0	552.4980744544288
5475497.5	569.314
5479226.0	561.0377668308703
5482988.0	575.7766599597586
5486732.0	545.1388577827547
5490437.5	556.003076923077
5493148.0	565.5066666666667
5495011.0	564.3809523809524
5497862.0	556.3545816733068
5501552.0	576.090625
5505235.5	575.2436849925706
5508941.0	574.0109546165884
5512641.5	600.3789473684211
5516318.5	574.115
5519998.5	568.4845814977973
5523672.0	562.1774960380349
5527366.0	563.0246768507639
5531387.5	567.807285546416
5535376.5	573.0602409638554
5539060.0	527.5274725274726
5542744.5	566.8341085271318
5546399.5	571.1321279554937
5550082.0	557.6131934032984
5553825.5	562.7192575406033
5557537.5	558.2301710730949
5561197.5	571.3278145695364
5563738.5	569.6262626262626
5565563.5	559.5548387096774
