#Position (bp)	Coverage
3600861.5	138.4635922330097
3606985.5	117.22959572845156
3612246.5	118.1708980674498
3617491.5	135.25422102839602
3622766.0	114.54955967772156
3626444.5	128.1668316831683
3629055.5	184.21673953778887
3633828.5	127.40069356872635
3640737.5	117.16216216216216
3647063.5	97.96948628814214
3652238.5	49.90525908739366
3657438.5	112.71308339709257
3661362.5	119.0179389312977
3663962.0	122.10469174098488
3667844.0	130.21330761812922
3673022.5	128.28267594740913
3678193.0	124.97388276262333
3683506.5	62.05734701355808
3688819.0	131.4813237855622
3693978.5	149.35636645962734
3697222.5	29.801646706586826
3699793.0	14.437582128777924
3704273.0	121.15383123181377
3709423.5	106.6894675476098
3714563.5	126.32313985196728
3719699.5	109.58972362787077
3724834.0	126.92847398167999
3729994.0	127.34920023125844
3732848.5	70.43461538461538
3735391.0	128.67031763417305
3740268.0	133.65638851416458
3745404.5	60.25098347757671
3750502.0	121.54509880649579
3755600.0	47.193903638151426
3762501.5	41.594172975453084
3767593.5	41.7162346521146
3770316.5	159.7324120603015
3774838.5	124.25039494470774
3779897.5	29.157696873763356
3784948.0	52.902714483851796
3789998.0	124.19592321393232
3795046.5	114.36875495638382
3800083.5	117.98131212723658
3803071.5	129.5570824524313
3806545.0	107.78070321613065
3812057.5	120.59972133757962
3817110.0	125.3215902381421
3822157.0	124.27628166766408
3828616.5	125.5274475082216
3835129.0	90.51533502637234
3838225.5	116.9925512104283
3840836.0	128.49336870026525
3845408.0	42.99099459675806
3850434.0	117.06904055390703
3855491.5	140.0590909090909
3860607.5	107.22447795823666
3865697.0	142.92450569203115
3870694.0	31.40485261680369
3873584.0	594.8297604035309
3876229.5	473.68697198755
3880968.5	54.84016064257028
3885951.5	101.20497392699559
3890955.5	108.30446037435284
3895989.5	23.28061831153389
3901007.0	140.13750250551212
3905991.0	125.58565977103837
3908839.5	113.36211699164346
3911317.0	125.48760915742271
3915919.0	122.43104489631568
3920956.5	118.92619420516836
3926031.5	107.7606108687029
3931021.5	130.4453219927096
3935999.5	132.8435631725787
3940975.0	17.37928238394486
3943929.0	14.10051282051282
3946476.5	27.55752427184466
3950989.0	102.1763506625892
3955897.0	193.90633272245978
3960799.5	96.70310584389048
3965744.0	114.67647647647648
3970682.5	42.852314625153625
3975565.5	146.6504914004914
3978821.0	92.17885679164105
3981283.5	68.35748938750758
3985363.0	127.194610162518
3990253.5	112.13821138211382
3995159.5	99.24223221586263
4001295.0	128.03225369291232
4007448.0	123.30728638116501
4012343.0	128.39029405716636
4014813.5	30.423076923076923
4017241.5	97.8484721640854
4022051.5	34.23110285006196
4027070.0	94.90394610202118
4032083.5	27.21585264900662
4038214.5	135.39448183041722
4044347.5	139.85401157981804
4048418.0	136.2426626323752
4050832.5	72.21719160104986
4053999.0	129.72697026408818
4058802.0	15.986658328121743
4063626.5	98.75927452596868
4068462.0	125.18489313135505
4073253.5	29.559403862300588
4078072.5	111.49815346737792
4082899.0	112.52186649926763
4085350.5	50.42741935483871
4087807.0	131.94946752975568
4092594.5	126.95424153781863
4097422.0	85.97555966317519
4102389.0	93.21618953603159
4109486.0	134.7809179537737
4116427.0	131.7174416158216
4119655.0	97.24486200822079
4122043.0	239.27009437032217
4126005.5	117.44126133553173
4130900.0	29.6503949767065
4135742.5	108.33761583824769
4140497.0	72.07792480571308
4145354.5	31.669761808639482
4150194.5	131.53575962759206
4154141.0	38.25702557625513
4156544.5	70.4890243902439
4159721.0	116.5667303203904
4164685.0	125.50814956855226
4169645.5	129.16298342541435
4174378.0	79.71107375499055
4179100.0	28.16691568836713
4184303.5	118.0742747291157
4189053.5	39.761514028586554
4192005.0	23.074823529411766
4195414.0	28.981248668229277
4200556.0	43.230191379001965
4206169.0	123.96291038154392
4211325.0	123.28522557194783
4216003.5	72.74038461538461
4220698.0	122.87576980250584
4224606.5	126.91216216216216
4226943.5	109.09386973180077
4230056.5	47.0774678111588
4234716.5	137.31115879828326
4239384.5	135.04319931565442
4244265.0	71.8275319567355
4249173.0	33.97294440921581
4253867.0	117.12948249946318
4258526.0	128.35893585067583
4261117.5	11.854406130268199
4263475.5	24.50429184549356
4267952.5	127.09432773109243
4273349.0	125.78617603182497
4278697.0	30.41604117520909
4283350.5	121.95068906115418
4287982.0	112.00021649707729
4292623.0	125.85352777182072
4295775.5	650.3727161997564
4298218.5	642.5268187422935
4302157.0	41.95078782646234
4306790.0	127.39477660263329
4311430.5	27.67921686746988
4316064.5	130.4965367965368
4320673.0	131.96084402871438
4325287.5	38.69386873920553
4329709.0	84.92139634291142
4332004.0	15.585751978891821
4334503.5	121.1534632034632
4339454.0	192.60159060783943
4344425.5	98.94766194766194
4349248.0	63.68412602849689
4354010.5	60.917217084984586
4358567.5	120.51727909011373
4363133.0	98.38144329896907
4366222.5	111.45987654320987
4368553.0	121.91614600460375
4372342.5	126.81070956368444
4376881.5	112.015859030837
4381415.5	128.71621024734984
4385942.0	120.00110497237569
4390508.5	144.22135416666666
4395110.5	129.6614447345518
4399667.5	133.68636564851704
4402088.5	126.23148148148148
4404379.5	134.44809769844997
4408776.5	32.432539682539684
4413304.5	106.10442477876106
4417849.0	132.44364193477784
4422380.5	27.673564753004005
4426911.5	121.81479859894921
4431447.5	104.30017761989343
4435584.0	124.43194481294773
4437819.0	66.0713266761769
4440438.5	122.87769942706038
4444980.0	95.4006600660066
4449568.0	40.08853379399698
4454114.0	136.3981170141224
4458571.0	124.88255108915338
4463021.5	35.37859712230216
4467475.5	106.43991031390135
4471196.0	43.28581013082858
4473403.0	97.01605024424285
4476329.5	150.29886877828054
4480792.0	84.67857935627082
4485262.5	148.18372407574392
4489886.5	27.527847049044055
4495515.0	110.89930178432894
4500948.0	135.5779235467089
4505402.5	52.373217468805706
4507775.5	17.147286821705425
4509977.5	28.975880366618426
4514237.5	25.41655235482396
4518628.0	132.84070796460176
4523081.5	133.23711111111112
4527580.5	132.95420186749666
4532044.5	130.89277652370203
4536442.5	127.66399450297756
4540874.0	28.309984434067157
4543131.0	4.0
4545307.0	102.94694348327566
4549671.5	25.78652708238507
4554032.0	91.44095216085047
4558402.5	97.22179429089262
4562782.0	24.8819332566168
4567122.0	129.72064590542098
4571473.5	108.4672619047619
4575862.0	118.34066681787253
4578203.5	63.777372262773724
4580402.0	124.79650739752607
4584619.0	78.45534678728833
4589001.0	105.17853132719515
4593384.5	124.78859527121001
4597706.5	123.70692840646652
4602021.0	24.585252384275414
4607764.0	128.53541115903715
4612458.0	39.756019990913224
4614628.0	92.04254324450677
4617873.0	129.3171684670191
4622201.0	119.1609756097561
4626506.5	111.01416627960985
4630817.5	118.83086190917516
4635115.0	113.23346576302875
4639410.0	122.39549988401762
4643708.0	246.3904317386231
4647313.5	125.32296650717703
4649480.0	113.83866382373846
4652305.0	55.06339853876974
4656557.0	130.61511382304624
4660805.5	49.10363550519358
4665072.0	115.67116592971841
4669358.5	138.68264733395696
4674259.0	55.118009049773754
4679166.0	51.56330146887387
4682652.5	124.36028315946349
4684771.0	139.98261429491308
4687663.0	125.84235405341526
4691905.5	214.46850023507287
4696148.0	95.40203261640274
4700378.5	133.32553191489362
4704632.5	68.22393641888733
4708881.0	185.56672197203127
4713099.5	135.50237079184447
4717210.5	38.16433566433567
4719318.5	18.433962264150942
4721555.0	20.684581084252525
4725790.5	109.37482185273159
4730028.5	115.96460384435068
4734272.0	47.559583037194976
4738578.0	128.35891596447277
4742883.0	41.0023702299123
4747096.0	24.283099595911576
4751398.5	79.76875852660301
4754014.0	23.971188475390157
4756307.0	23.763389288569144
4760279.0	137.93056549749463
4764463.5	132.0909526089038
4768673.5	108.11338991041961
4772901.5	110.23920265780731
4777115.5	123.5030849549122
4781329.5	27.032747982914096
4785525.0	103.79195594924587
4788631.0	159.27665847665847
4791126.0	143.30016920473773
4794686.5	56.90110417666827
4799740.5	130.86351396836082
4804810.0	55.443650226352155
4808996.5	118.00239463601532
4813160.0	123.05203565405927
4817309.0	140.63998070894624
4821450.5	110.00797872340425
4824192.5	131.37314540059347
4826294.0	115.00805604203153
4829819.5	160.92731172545282
4833980.0	89.94327272727273
4838109.0	111.63295427050569
4842240.0	122.73964640348753
4846373.0	133.8027556200145
4850523.5	114.29274735830931
4854666.0	27.363504003882554
4858405.5	139.64830256104824
4860482.5	22.943467336683415
4862943.0	141.61284848484848
4867062.0	33.26258205689278
4871211.0	47.69940262843489
4875357.0	103.40978816654493
4879467.5	41.982984929508994
4883589.5	30.79467312348668
4887704.5	25.954146341463414
4891825.0	99.77300169041294
4894599.0	115.77611940298507
4896644.0	119.23853894893776
4900062.5	113.79947038998556
4904197.0	33.729526123936814
4908571.5	26.129046180405698
4912950.5	149.2885548011639
4917051.5	125.84036292300146
4921131.0	172.93334966919872
4925229.5	110.28109815354713
4928904.0	119.32168264769564
4930942.0	70.47805456702254
4933400.5	49.90967108492882
4937509.0	109.74149167270095
4941615.0	132.98746620791349
4945703.0	65.91015339663988
4949809.0	134.84311814859927
4954004.0	115.23080513418903
4958174.0	107.39136868064118
4962238.0	32.98084949668549
4965006.5	308.81284153005464
4967091.0	140.27837338262478
4970480.0	77.6501350356003
4974549.5	124.4877029021151
4978624.5	122.40083251714006
4982715.5	102.1422645192777
4986793.0	37.50357406950949
4990849.0	23.39901356350185
4994902.0	55.58504073068378
4998942.0	28.829734425415737
5001277.0	22.753510140405616
5003616.0	60.699281644785735
5007834.0	132.289156626506
5012069.5	126.90888998035363
5016129.0	24.795651099579935
5020191.0	131.39465293107676
5024266.5	121.5414825724104
5028321.5	82.4970267591675
5032345.5	116.50473579262213
5035263.0	75.13439385628085
5037274.0	81.3155979990905
5040393.0	121.2587274077742
5044410.0	38.70488110137672
5048438.0	110.1147500615612
5052458.0	251.75219904498618
5056443.5	130.98021042084167
5060442.5	132.24238642036946
5064467.5	134.29995054401581
5068481.5	130.234437751004
5070933.0	82.60935799782372
5072919.5	66.35789129011133
5076435.0	118.37465426200654
5080443.5	83.90816831683168
5084438.5	169.91721518987342
5088437.5	56.68700592885376
5092452.0	97.91660386837478
5096424.0	209.78072167549837
5100379.5	117.0273556231003
5104342.5	27.374560080442432
5106471.0	100.06093189964157
5108444.5	139.8437840785169
5112268.5	30.486934673366836
5116233.0	22.54874651810585
5120186.0	47.57872125347485
5124158.0	119.57135690995736
5128125.5	123.21428571428571
5132063.5	61.74872708757638
5136014.0	114.0911150264284
5139914.5	99.27873563218391
5141883.5	7.136363636363637
5143900.5	62.231141692150864
5147837.5	40.37898734177215
5151773.5	138.00484446710863
5155700.5	38.03026449643947
5159626.5	114.63979591836734
5163558.0	81.39665229520669
5167485.5	284.55138036809814
5171399.5	60.85367722165475
5175202.0	133.0791542423421
5177152.0	90.81516587677726
5179239.0	122.48700479434771
5183169.5	142.39404822986145
5187085.0	108.8560894991101
5191000.5	32.14828116983068
5194902.0	73.54007682458386
5198818.0	51.29564553093965
5202739.5	28.576098059244128
5206645.5	119.85497946611909
5210429.0	163.21928629801144
5212384.5	327.82916666666665
5214450.5	115.65030832476876
5218341.0	117.35201851375675
5222231.0	128.49910048830634
5226125.0	98.35155247626379
5230017.0	119.03318754823772
5233908.0	134.30269576379973
5237789.0	98.23765192655806
5241647.5	58.085454545454546
5245517.5	125.45424164524421
5247472.5	23.3
5249432.0	115.6229802513465
5253530.5	153.43811074918565
5258868.5	74.65004703668862
5263981.0	50.41018975825318
5267824.5	24.188802083333332
5273540.0	120.72348834145699
5279260.0	19.94180306573136
5281942.5	72.74472295514512
5283880.0	79.21661721068249
5286975.5	24.836638830897705
5290865.5	121.32522796352583
5294893.5	109.57667964946447
5298863.5	114.88335073068893
5302692.5	144.31076842655514
5306527.5	110.119406867846
5310361.5	44.43122384937239
5314207.0	110.16576157227826
5317029.5	57.852080989876264
5318942.0	88.54421104054714
5321874.0	71.45664134136757
5325697.0	99.94672238182294
5330239.0	125.11322549952426
5334770.5	119.83482142857143
5338608.0	134.76803723816911
5342579.5	137.95755642787046
5346518.0	98.00394632991318
5350327.0	116.90542310715222
5352686.0	98.01886792452831
5354589.0	124.39931153184165
5357941.0	42.09002369044485
5361737.5	128.39114391143912
5365535.5	45.91530773277223
5369355.0	83.84362783424551
5373193.0	132.41130502735086
5377028.0	71.55572957452362
5380834.0	129.33694789738163
5384722.5	56.44094094094094
5387537.5	122.00734394124846
5389425.5	122.73062558356676
5392379.0	83.6124833997344
5396274.0	25.65142857142857
5400160.5	37.59364994663821
5403908.0	53.087536696023484
5407655.0	61.95729917267147
5411421.0	47.689828269484806
5415187.5	114.39114194236926
5418949.5	50.684057203389834
5422205.0	42.09104204753199
5424077.5	17.904950495049505
5426509.0	105.83649104593823
5430303.0	121.09745649263722
5434033.5	38.15432098765432
5437770.0	119.12570056044837
5441510.0	130.94695954995981
5445239.5	95.55314009661836
5448987.0	130.8713186521624
5452792.0	143.17261129914084
5456651.5	37.17070654976792
5458690.5	61.375
5460596.5	105.54097452934663
5464309.5	102.42186680650236
5468073.0	119.79531376245623
5471786.0	138.8521411257743
5475497.5	88.38544474393531
5479226.0	111.96877502001601
5482988.0	86.61503839025681
5486732.0	224.6537321476691
5490437.5	116.76243243243243
5493148.0	30.141196978500872
5495011.0	25.160598503740648
