#Position (bp)	Coverage
2104118.0	117.17328936521022
2115760.0	120.12155177420291
2129997.5	133.23045486851456
2140858.5	109.76141792470858
2155096.0	127.11899605752679
2166264.0	86.827363069101
2179242.0	125.9552915067733
2191316.0	185.508932115919
2202646.0	121.7468844645251
2216883.5	107.01655867530597
2228406.5	98.19283578031539
2242644.0	133.33234033277628
2255249.0	114.96435747357386
2269486.5	117.21734789758045
2280590.0	215.9144622513999
2294062.0	114.07714220078107
2305710.0	110.842586544742
2316420.5	103.55490196078432
2330658.0	116.08118811881188
2341236.5	122.20028635062043
2355474.0	152.95183298748663
2367604.0	150.30824458537754
2381841.5	113.07938164827517
2392555.5	112.88015267175572
2403727.0	111.66557314695955
2417309.5	117.96836268754078
2427762.0	111.82718472889731
2441999.5	120.95934900014596
2452517.0	122.56934406109369
2466551.5	120.87745949074075
2477122.5	91.60837438423646
2487789.5	105.6909881498471
2502027.0	101.91440307406917
2513153.0	120.34892893573614
2527390.5	120.93500363108207
2537735.0	98.78017054487643
2551497.5	120.83218480054353
2562275.5	109.43789473684211
2573019.0	126.69703462044116
2587256.5	109.46573444192492
2597931.0	111.35187532622474
2612168.5	126.17319437068508
2622667.5	148.2608695652174
2635566.0	118.40019131047677
2646836.5	104.11090365944735
2657246.0	116.7864505815556
2671483.5	132.5612541126379
2681835.0	118.56263863439098
2696072.5	120.41378548547443
2706127.5	182.99750499001996
2717007.0	122.63801569222981
2730242.5	115.05345443716497
2740095.0	114.6284548464085
2754332.5	119.84657109647424
2764081.0	114.9389179755672
2775919.0	117.00894991100941
2788151.0	92.3859137320275
2800174.5	112.04857647547797
2814412.0	172.56388858784004
2825587.0	117.29360664482206
2839824.5	116.4112167795727
2849873.0	122.91654373024237
2862522.0	105.61407093854912
2874387.0	105.71828769279195
2884228.0	116.48348985156014
2898465.5	114.29949874686717
2908149.0	115.91009868865757
2921394.5	112.40552005865717
2931933.5	91.84828629032258
2941926.5	107.5089434507277
2956164.0	123.56526305738566
2965662.0	124.6841487739059
2979711.0	118.94922094508301
2989687.0	57.20159151193634
2999441.5	126.4513903407903
3013679.0	120.58974633415392
3023452.0	123.10095070077428
3037689.5	119.89322460595447
3047305.0	84.2919708029197
3057008.0	119.52805334200683
3070766.0	127.86437313926562
3079861.5	92.0938390703793
3093776.0	120.69909659485754
3103452.5	132.1749226006192
3112782.0	114.89757397435186
3127019.5	124.3522271076276
3136409.0	116.86665865095587
3149644.5	109.97532224303184
3159723.5	117.2814371257485
3168761.5	118.74340467894474
3182999.0	116.37224864952027
3192348.0	109.80142970611597
3204424.5	114.43588307761227
3215514.5	123.96020360944007
3224853.5	111.0132348843689
3239091.0	119.56866633614278
3247970.5	105.77335164835165
3259194.0	127.1839208805232
3271611.5	125.57531519575315
3280684.0	70.88644053808699
3294921.5	110.35291600440152
3303807.5	104.69024045261669
3313951.0	32.59031420547873
3327481.5	113.72300928187592
3336102.0	119.89738208328731
3349987.5	121.39176194037825
3359698.5	124.66193181818181
3368463.0	123.9819910846954
3382700.5	111.05982832618025
3391637.0	372.67314799935724
3403555.0	124.58871288252995
3414681.0	115.26212545807286
3423672.5	113.78499700239809
3437910.0	123.71746745092855
3446890.0	266.1237186284906
3456879.0	119.78167823196688
3469702.0	114.15840885018241
3478246.0	125.34314980793854
3491348.0	132.75478339862602
3501290.0	93.00660501981505
3510950.5	190.22375366568915
3525188.0	125.17628008752735
3533930.0	120.46591846839412
3545330.5	114.99265320750209
3556538.5	116.38297497356362
3564561.0	125.16796837334876
3578315.0	107.45906518060337
3587367.0	29.284384694932783
3595963.5	65.92937261185752
3610201.0	70.34206874030534
3618778.0	80.0986748216106
3629277.5	111.8749223313036
3641062.5	122.98622257891921
3649059.0	124.89479863801809
3661088.0	114.76970593912876
3671067.0	158.58252207380576
3679930.5	145.80548459804658
3694168.0	110.20178041543026
3702636.5	68.2951467268623
3712096.5	125.69669932353628
3725448.0	124.11920460491889
3733267.5	123.68951347797501
3743902.0	116.76002634178465
3755097.5	117.68956425201222
3762770.0	126.67022975795552
3774426.5	123.53433504679056
3784594.5	121.35141418055018
3792100.0	120.86516397603818
3804514.0	127.82769210227652
3813827.0	112.1721963257472
3821351.5	113.52718821259428
3834722.0	107.40276419584066
3843258.5	43.73817762399077
3851110.5	105.42462419470293
3865348.0	88.82805928990004
3872824.5	3.607142857142857
3880451.5	126.08550587599622
3894465.0	132.55676575145603
3901840.0	101.89208633093526
3910612.5	111.18731268731268
3924085.5	121.97657822506862
3931442.0	116.15490351572826
3940577.0	120.04134741492372
3952923.0	121.04262616364527
3960493.0	124.55177304964539
3970194.0	89.46996612981268
3981964.0	123.93794775708145
3989180.0	128.6697144989737
4000061.0	117.88745961104676
4011619.0	113.64099508416506
4018801.5	129.7093570308416
4030166.5	127.03249767873723
4040578.0	21.801566579634464
4047647.5	24.516082916368834
4059209.5	121.52410047522064
4069250.0	118.43711455802654
4076384.5	124.92475891455483
4087844.0	117.13206199557175
4097622.5	107.86267098632109
4104657.0	112.57218371901797
4116260.0	72.55441366637174
4126241.0	117.16378819510344
4133967.0	108.68742021015417
4145791.5	110.60493093717511
4154937.5	68.61230832987982
4161667.5	100.93514014361826
4173074.5	128.48504936530324
4182995.0	116.56580109521286
4190266.0	118.02274518635289
4201372.5	113.83243324332433
4211169.5	123.06148195464708
4218190.5	135.2439588688946
4228707.0	120.92250811137102
4239054.5	120.43227626981994
4245592.5	114.395101171459
4255327.0	167.71434766895555
4266747.5	106.67677104152787
4273358.5	115.30716318785579
4281936.0	111.82402040343149
4294065.5	152.06395759717316
4302473.5	102.47580058224163
4311680.5	120.15335191206069
4323170.0	126.18854984593976
4329648.5	134.27589779005524
4337631.5	113.30321346595257
4350421.0	123.08194100247822
4357128.5	113.27814569536424
4363982.0	120.04515272244356
4377548.0	116.01793315190845
4384932.0	85.70480549199085
4391318.0	122.19156870693149
4404108.5	118.19492677034576
4412178.5	102.04630269523152
4418449.5	126.47750829187396
4429522.5	112.08225316050569
4438936.0	129.59977879601834
4445728.0	138.09937973811165
4455583.0	104.2228823765556
4466193.0	97.95356531660012
4472601.5	55.0535538005923
4480788.0	116.24088953818683
4492999.5	88.76673277144273
4499314.0	104.3225806451613
4505721.0	126.93594856352242
4518149.0	91.79528999920439
4525979.5	124.5620957309185
4532212.0	127.2851808385789
4543203.5	147.28001586042822
4552754.5	92.14756623536661
4558773.5	123.99945906959971
4567762.0	116.0366020432789
4579226.5	30.3879786626024
4585354.5	112.07053469852104
4592532.5	110.59938085410383
4604878.5	115.58599305440714
4611938.0	126.48493827160493
4618121.0	104.49995164877672
4629270.0	127.09776699841098
4638337.0	120.87453456370406
4644320.5	114.4566493955095
4653302.0	22.08198472028259
4664644.5	122.17960426179604
4670565.5	117.3390977443609
4677083.0	114.82580093976932
4688874.0	108.81720973309758
4696594.0	104.76620825147347
4702690.5	108.46906141367323
4712828.5	119.19328524815387
4722751.0	137.1335528723015
4728664.0	127.53349875930522
4736535.5	119.10960713106635
4748390.5	104.52527169225462
4754756.5	26.34358523725835
4760543.0	101.2018207954001
4771717.0	120.44892134642828
4780737.0	106.69952668516403
4786737.0	119.36795504852716
4795493.0	124.03462496778074
4806794.0	28.96843929581319
4812458.5	353.03005464480873
4818365.0	129.85061588189046
4829659.0	120.64994165694283
4837990.0	114.39829740988951
4843643.5	127.14586933978569
4852328.0	110.31045497712164
4863672.5	125.43553034395822
4869385.5	84.0125
4875431.5	139.27777777777777
4886850.0	183.1929507455942
4895041.5	122.61188416698006
4900552.0	114.63019463440294
4909290.0	101.90622611059203
4920643.5	91.29979879275653
4926143.0	33.98461538461538
4931660.0	122.97027987966086
4942768.0	123.2580243620521
4951521.0	122.36108004473559
4956951.0	144.14714192566834
4966389.0	174.95334500875657
4978326.0	120.3508698822794
4983779.0	242.02065799540932
4992302.0	108.0886968676536
5005706.0	111.35161261179871
5011420.5	32.80833333333333
5016827.5	102.82733881767744
5027450.0	101.28449633954222
5036460.5	128.0982019363762
5041844.5	114.01413227812323
5048960.0	109.87468437295426
5060039.0	105.96458787614479
5067161.0	108.26196473551637
5073267.0	158.00858687586134
5084057.5	144.74670727691802
5093578.5	116.15607774876705
5098945.5	114.85442708333333
5106191.5	117.86284265865565
5117058.5	280.9342176502436
5124050.0	125.4657014822475
5129514.0	67.0038619658652
5138851.0	105.1378792148023
5149075.0	125.10519334761759
5154368.0	117.62420382165605
5160118.5	104.19886151549086
5170701.5	127.70392344497607
5179188.5	292.0541079092581
5184644.5	150.2067000911577
5192030.0	109.67533468169123
5202452.5	109.83549990441598
5209304.5	125.68445404071561
5214595.0	85.05055184630059
5223503.0	151.07358976806339
5233999.0	114.41806942463148
5239328.5	34.354166666666664
5244826.5	114.29146701068927
5255336.0	118.08616110947182
5264147.5	96.5261534334764
5269101.5	267.58768352365416
5275403.5	105.302304964539
5285625.5	117.80159347065683
5293561.0	84.55153253271196
5298763.0	230.6143005181347
5306117.0	115.05888900131539
5316252.0	122.1822470395687
5323135.5	60.976331360946745
5328441.5	60.88426438053097
5336991.0	92.0630384108645
5346942.5	116.78547229972101
5352630.5	115.41716417910447
5357893.5	117.1153929893316
5367400.0	96.92021980258471
5377044.5	118.0588670471359
5381941.0	78.88519637462235
5387155.0	119.56759433495098
5397221.5	113.00866879234755
5406245.0	123.8928972662589
5411088.5	125.05727923627686
5416752.5	94.1559262329051
5426404.0	122.80644492798673
5434977.5	126.1092582710779
5440005.5	94.88671875
5446068.5	97.2736776081957
5455630.5	97.6443816698054
5463805.0	98.11691945221617
5468569.0	131.76653270003655
5474910.0	112.81327300150829
5484653.5	108.01571997484804
5492550.0	122.2441209406495
5497391.0	112.24191197901486
5504047.0	121.6091488715717
5513672.0	119.03853132671577
5521253.5	115.84276838108389
5525943.5	129.45036252091467
5534011.5	278.6486852589641
5544887.5	33.24722886329059
5551057.0	122.67548613324833
5555913.0	154.99452471482888
5563807.0	125.20623032671226
5573121.5	117.50477909940527
5579465.0	122.65545704677469
5583984.5	127.55859916782246
5591479.0	101.4493005097061
5600696.5	101.79118732363794
5607439.5	120.96910112359551
5612263.0	115.50288372093023
5619646.5	154.83890545144803
5629169.0	121.13363721122967
5636023.0	0.7398273736128237
5640496.5	0.36917416189697466
5647446.0	119.33473964694127
5656531.0	117.28396813270763
5663819.0	108.31682985405506
5668488.5	110.72007131940907
5674915.0	43.17631903214966
5683836.5	117.29587258860475
5691647.5	108.02937667760214
5696281.0	139.3584537290121
5701955.5	112.433090578061
5710780.5	24.747235387045812
5719343.5	111.89278799612778
5723834.5	94.02785515320335
5728595.0	43.502442349199136
5737595.0	166.597912362727
5746582.0	188.69135239831377
5751460.5	120.26326530612245
5756045.5	94.35262515262515
5764443.5	17.754589821055077
5773127.5	145.41223464962337
5778967.0	99.30613644154954
5783525.0	116.08936925310535
5790927.0	121.04137129575828
5799751.0	75.82063474510672
5806586.5	28.144338807260155
5810852.0	17.557776069689982
5817169.5	118.62906550618415
5825811.5	92.14569691300281
5833731.5	119.42233809001098
5838015.0	108.6817826426896
5842901.5	72.02001412761949
5851380.0	55.294812714167556
5859984.0	119.40537449971413
5865103.5	80.12717536813922
5869319.0	110.39858728557013
5877062.5	120.51988304093567
5885777.5	153.74144144144145
5892271.5	104.03456669912366
5896728.5	121.9889721181856
5903305.0	125.08098718102312
5911735.5	60.343316889828515
5919396.5	122.23545828437133
5923563.0	118.14688524590164
5928583.0	84.39847328244275
5936992.0	165.84066000240875
5945498.5	107.13272101033296
5950564.5	90.85583684950774
5957743.0	99.61677618863548
5968536.0	142.22529187377182
5976306.0	137.97358107127303
5980517.0	117.52315720808872
5985404.0	101.10569105691057
5993655.5	108.46840958605665
6001905.0	70.5698676702683
6007124.5	107.18437783832879
6011253.0	111.89545829892651
6018451.0	96.23246613115933
6026717.5	116.5264892578125
6033757.0	123.00509597418039
6037838.0	118.08835164835165
6043261.0	65.03523509508808
6051804.0	131.94738696418085
6060085.0	60.308935006834844
6064642.0	96.50140581068416
6068688.5	114.9622829490464
6076386.5	142.65627240143368
6084662.0	107.71372692824838
6091201.5	104.76929358922008
6095340.5	154.48550295857987
6101075.5	27.499876390605685
6109125.0	2.816955924584842
6117172.0	144.8969696969697
6121670.0	62.42919868276619
6125689.0	107.06117581029886
6133268.0	104.21939982567551
6141286.0	142.6322298563398
6147944.5	23.115022590361445
6151911.5	15.505720823798628
6157269.5	118.97776130467012
6165199.5	95.38243626062322
6173041.5	124.29679211922202
6178038.0	35.09542168674699
6181919.5	21.985056258790436
6188625.5	113.81499223200414
6196333.0	109.2909894682096
6203864.5	105.28920238741183
6207743.5	78.30829015544042
6211841.0	104.17915226021258
6219756.0	114.93778830569754
6227585.0	122.0916590284143
6233714.5	123.8628299437473
6237527.0	109.0935730935731
6242815.0	98.30199392578899
6250476.0	116.92037682281585
6258421.5	103.24207811348563
6263496.5	103.32818725099601
6267275.5	110.65783783783783
6273826.0	43.59634485498609
6281475.0	109.0385955853879
6289162.0	139.38009702373148
6292997.5	38.09090909090909
6296824.5	158.87858081471748
6304766.0	111.64426447479754
6312626.5	102.05021482277121
6318900.5	86.39058823529412
6322617.5	53.8586118251928
6327478.0	76.99120075808854
6335160.5	121.1423915768363
6342929.5	57.9202380952381
6348317.5	73.57493781094527
6352031.5	112.64339981006648
6357831.0	109.89102477325031
6365211.0	45.382747863827475
6372558.0	109.0979374402404
6377309.5	131.62786434463794
6383654.5	114.23838979824896
6392565.0	122.02871598523178
6399949.0	121.90704225352113
6405276.0	95.70553297905596
6409026.5	110.6771269177127
6414777.5	103.22819444444444
6422058.0	23.068604809129194
6429294.0	23.418084657572773
6434100.0	119.60975609756098
6438108.0	31.031368993653672
6444465.5	124.58569444444444
6451850.5	100.53923381770146
6459185.5	67.2756338028169
6463280.5	818.0862385321101
6466879.0	117.57327656787294
6473476.0	118.90108649640186
6480663.5	92.26083973655324
6487868.5	103.88430216231396
6491865.0	7.419058553386912
6495388.5	10.177784974093264
6502007.5	120.7196261682243
6509086.0	106.82508809020437
6516176.5	145.80680214507478
6520247.5	103.04166666666667
6523719.0	116.96211992525905
6530220.5	116.5053400786959
6537216.5	102.12987201861547
6544559.5	113.98501920614596
6548857.5	125.13613231552164
6552408.5	114.8586130462318
6558994.5	17.430134189031506
6565968.5	129.20657078398196
6572944.0	102.53768770957866
6577049.5	104.61094674556213
6580590.0	107.27666259382092
6586965.5	105.14653944745086
6593905.0	93.96952019833746
6600750.5	100.16330114135206
6605184.0	35.30250860796852
6608785.0	135.63455213774424
6615049.5	108.00258152173913
6622120.0	110.61746055154107
6628902.5	126.83947523584905
6633485.0	121.86392272154556
6636875.5	117.22681818181819
6642454.0	159.96832914015096
6649168.0	40.06730625093689
6655962.0	91.22437472892872
6661285.5	119.91340482573726
6664624.5	121.11261872455903
6669426.5	0.09029447115384616
6676112.5	101.73540798094103
6682849.0	101.855705194613
6688926.5	34.944053353093736
6692223.0	16.06276150627615
6696296.0	118.50697741332182
6703232.5	126.4693730135799
6710003.0	113.18522435413205
6716602.5	108.76398176291794
6719996.5	9.538461538461538
6723270.5	24.886119873817034
6729736.0	73.14959793658018
6736397.0	110.82484029119001
6743101.0	107.059008536768
6747507.5	293.4002808988764
6750762.0	187.17562314200777
6756195.0	125.59140612967812
6762683.0	44.67376214715409
6769327.5	100.49544519541581
6774890.5	168.87314814814815
6778149.0	113.83158852981339
6782620.5	104.56744737622294
6789306.5	121.34047690914579
6795846.5	109.78927796715216
6802294.5	39.819466004346474
6805520.5	15.0
6808719.0	110.1892907468295
6815184.5	129.05409535452324
6821691.0	89.47086102952542
6828134.5	53.73449672795263
6832672.0	0.6657884832517877
6835860.5	1.602956989247312
6840908.5	18.229924717691343
6847385.0	47.83685570928995
6853852.5	116.79002831078955
6859753.5	131.08137398971346
6863267.0	143.71888818698673
6867225.0	31.038054634454443
6873615.0	121.21157127346052
6880032.5	117.34126487163431
6887088.5	117.5798808907302
6892587.0	128.7036358081271
6897391.5	172.8738952020202
6903794.5	115.99474497681608
6910167.5	31.81134480560867
6916365.5	443.4470588235294
6919527.0	67.77832512315271
6925507.5	120.87344786528321
6935464.0	292.874555487431
6942758.0	92.16430903155604
6946937.5	141.44444444444446
6950279.5	293.536780159731
6955802.0	138.52409734372515
6962213.5	122.93375152998776
6968573.0	28.579653889697557
6974020.0	121.48524729356825
6977135.0	113.62343647136274
6981076.5	75.14472030169705
6987406.0	117.53566322478157
6993656.5	32.532710280373834
6999849.5	111.49190938511327
7003895.0	28.79591836734694
7006967.5	50.83585262163439
7012198.5	123.74823378291586
7018396.0	114.89297875790498
7024635.5	87.5229721166033
7030558.5	72.2721358872425
7033620.5	28.69322033898305
7036975.0	58.91714332407256
7043191.5	163.99366487171366
7049416.5	111.29921773142112
7055545.5	123.58934988565828
7060203.5	124.82686286787727
7063253.5	114.77013076393668
7067755.0	125.25979990159095
7073851.0	118.05840853158327
7079964.5	110.22994129158512
7086173.0	101.37501988862371
7089795.5	24.794791666666665
7092804.0	59.90844374134863
7098391.5	59.826740764955865
7104559.5	112.11145062721133
7110687.5	126.58711493872143
7116228.5	107.3517049960349
7119241.0	99.48318042813456
7122884.0	108.03632038065028
7129042.0	106.1771751788388
7135081.0	114.42689962089995
7141147.5	118.47922848664689
7145703.0	117.96059113300493
7148641.0	125.3910279053338
7153055.0	131.54377188594296
7159017.0	115.03036949552893
7164934.5	102.54282329045363
7170814.0	64.29704324047171
7174720.0	40.343192248852624
7177631.5	81.51009839461419
7182492.5	31.322013651877132
7188418.5	108.74599465954606
7194325.5	53.7387495705943
7200225.5	76.87085981933757
7203695.0	33.07596253902185
7206594.0	154.7219350837296
7212015.5	117.07792207792208
7217911.5	210.75319737296923
7223711.5	171.97351221190232
7229496.5	105.68485059068797
7232512.5	18.543478260869566
7235347.5	51.632740081572116
7240929.0	104.35517420696827
7246625.5	33.97670697012802
7252277.0	106.20179609086107
7258121.0	127.97586952903977
7261147.5	0.0
7263969.5	54.62625
7269568.5	26.335476956055736
7275154.0	112.64453615646869
7280925.0	170.53543307086613
7286755.0	130.98277982779828
7289653.0	35.65714285714286
7292498.0	275.0526410026858
7298042.0	58.14028711611848
7303584.5	62.525976352561806
7309167.5	103.49480659025788
7315017.5	127.68051013734467
7319160.0	110.46426924850161
7323005.5	31.388446215139442
7328514.5	104.30531295487627
7334309.5	140.63423039054808
7340084.0	59.49477543538038
7344681.0	175.44022465899974
7347467.5	144.88167938931298
7351126.0	124.28269195695788
7356600.5	231.7314306622759
7362047.0	26.69449051041091
7367497.5	119.64651077822434
7372630.0	96.8052598622417
7375351.0	92.25960061443932
7378359.0	18.751351351351353
7383896.5	195.39316987740807
7389526.5	109.02378378378378
7395022.0	73.4034184892483
7400435.0	108.95450324976787
7403314.0	59.975871313672926
7405993.0	123.44152457372117
7411150.0	118.2925501970351
7416459.5	44.85519848771266
7421809.0	136.18635607321133
7427220.5	56.89342445511637
7430951.5	16.5751953125
7433585.5	14.783540372670808
7437923.5	114.154142228739
7443314.5	16.148516710476905
7448613.5	31.842754172989377
7453901.0	112.57099754855741
7458501.5	113.56054386865058
7461137.5	78.74890829694323
7464457.0	115.58480531813865
7469710.0	35.17000572409845
7474938.5	34.885544478527606
7480778.5	126.25634282178218
7486468.0	78.13713123092573
7489100.0	74.43553008595988
7491886.5	53.748085758039814
7497087.0	40.360826733629516
7502277.5	107.44427363566487
7507477.0	90.0121270452358
7512669.5	103.72774566473989
7516332.5	110.8375468164794
7518949.5	76.80955455132343
7523225.0	121.53603520997616
7528597.0	102.83689283689284
7533832.0	119.62734118555706
7539000.5	65.60895696006205
7543727.5	101.49906890130354
7546306.5	110.4060324825986
7549360.5	116.72264582539077
7554539.0	124.15143807474075
7559638.5	110.59492924528301
7564749.5	175.34242306194
7569874.0	21.530987292277615
7573391.0	36.8509640437728
7576232.0	322.0560722827531
7580656.5	121.84919386551317
7585738.0	116.3720701201497
7590849.5	128.35775359502526
7595941.0	49.119714115544966
7600642.5	130.18575355016034
7603246.5	78.09501187648456
7606177.0	56.08965929468022
7611224.0	97.83133004926108
7616251.0	34.48282787708375
7621248.0	23.24087736789631
7626395.0	403.97120666792955
7630167.5	26.684466019417474
7632655.5	17.973062730627305
7636554.5	84.63777515723271
7642243.5	248.07551669316376
7647922.0	54.99250049338859
7652943.5	113.01668006430869
7657603.5	30.232274401473298
7660083.5	110.34740259740259
7662898.5	115.95851615476666
7667907.5	110.5947242206235
7672879.0	106.03745697509618
7677927.5	74.8171772004653
7682998.0	262.66686734898656
7686870.0	102.18761318362913
7689353.5	114.68993653671804
7692913.5	94.94261294261294
7697817.5	53.47037188393952
7702705.0	11.633271870518337
7707570.5	24.33154639175258
7712419.0	28.406230658139055
7715784.0	116.70419543281997
7718208.5	139.70431557653404
7722111.0	11.565406075635462
7726954.0	106.10872704765835
7731812.0	76.66173752310536
7736636.0	15.267838459928855
7741444.5	106.0214964861513
7744532.0	113.63724756918474
7746997.5	123.53923205342237
7751334.0	104.43492813545974
7756385.5	33.439490445859875
7761298.0	50.60883149343886
7766097.5	75.57815756565236
7770883.5	26.109551738583995
7773473.0	10.283950617283951
7775833.0	17.449362688296638
7780370.5	27.54810924369748
7785221.5	111.83326588425739
7790034.0	36.48857569933803
7795469.0	105.16825602068855
7800356.5	29.39325529542921
7802695.0	21.300275482093664
7805617.0	121.07907465825447
7810404.0	106.6078024486408
7815187.5	118.65796124684077
7820021.0	69.01077454767228
7824800.5	127.51163793103449
7828873.0	40.95777460770328
7831166.5	34.89186691312384
7834011.5	116.85047743055556
7838614.0	115.41701109419186
7843247.5	51.28201284796574
7848908.5	292.36921226698735
7854519.0	107.29503173560954
7857952.0	118.65868524161951
7860223.5	71.70525378450579
7863758.0	114.24569769852789
7868433.5	123.41740282685512
7873082.0	117.0444537638918
7877723.0	98.43651672944826
7882317.5	65.65141146278872
7886115.5	110.8804794520548
7888377.5	112.0573566084788
7891441.0	124.16803006853858
7895938.0	16.30038022813688
7900456.5	96.83727551467368
7905041.5	93.26042571676803
7909597.5	107.93189884649512
7913951.0	81.45725172660157
7916199.0	60.572390572390574
7918580.0	14.979619260918254
7923052.5	160.07924107142858
7927604.5	112.8678633217993
7932143.0	38.24904558724455
7936592.0	86.0164229471316
7941073.0	103.2218286473323
7943928.5	36.654103852596315
7946131.5	36.49128268991283
7949928.0	48.95594613102031
7954400.5	106.90512708150744
7958871.0	29.92277815855609
7963262.5	85.14866091693146
7967694.5	22.834454912516822
7971462.0	118.60123496912577
7973651.0	110.63566487317448
7976710.0	210.1965953913224
7981437.0	163.57019624757388
7985936.0	117.54712221967439
7990281.5	15.04364896073903
7994672.0	63.857560098854194
7999056.5	54.2276516905975
8001345.5	78.88461538461539
8003615.0	100.39378359429773
8007917.0	116.69734104046243
8012261.5	159.78987167736022
8016576.5	110.51922175339897
8020840.5	112.95424683247302
8025089.0	120.03400236127509
8028578.5	111.9103498542274
8030761.5	176.56535141800248
8033657.0	85.30942672103622
8037928.5	126.08139003200732
8042173.0	105.19392466585663
8046383.5	145.4217371110079
8050591.0	108.54757848624969
8054741.5	42.576574427480914
8057631.5	21.98551637279597
8059682.5	14.198090692124104
8063158.5	111.02478593961244
8067425.0	41.101831501831505
8071572.0	137.39914265301263
8075896.5	109.28067415730337
8080165.5	106.68909001956948
8084239.0	63.83468834688347
8086584.5	32.24683544303797
8088618.5	79.5454016298021
8092391.0	107.58919445120468
8096546.5	111.88886244645407
8100685.5	97.3481354268891
8104761.0	108.29865030674847
8108797.0	86.62947210407806
8112952.5	152.36230876216968
8115242.5	50.5
8117266.0	90.02671250991801
8121195.0	153.3019376992887
8125213.5	44.25050505050505
8129157.0	53.778456837280366
8133127.5	106.34429496761335
8137120.0	46.579199194157646
8141069.0	51.14693149987268
8143441.5	93.24083129584352
8145559.5	95.85693387946168
8149257.5	86.77853192559076
8153271.5	163.99432098765433
8157254.5	54.27681307456589
8161170.5	86.78345250255363
8165081.0	28.585147247119078
8168982.5	23.186505900461775
8171628.5	107.58106169296987
8173587.5	126.62480190174327
8176782.0	113.58965071151358
