#Position (bp)	mapping quality
4087844.0	40.085294451226424
4097622.5	38.86111783208323
4104657.0	40.54862797354139
4116260.0	39.03979861956658
4126241.0	39.013989140435676
4133967.0	40.06714529926886
4145791.5	40.6599825702327
4154937.5	38.028817086097916
4161667.5	39.782919513376186
4173074.5	38.103201680865986
4182995.0	40.53678780503699
4190266.0	40.02989238284231
4201372.5	39.84388783972736
4211169.5	37.859004088963175
4218190.5	38.84150226478286
4228707.0	41.304758683777344
4239054.5	41.02593452547651
4245592.5	40.727367797151906
4255327.0	33.52869551201382
4266747.5	39.947995848994154
4273358.5	41.13506741954395
4281936.0	41.0967156475505
4294065.5	33.76107261450803
4302473.5	35.85508347730053
4311680.5	37.13675175129064
4323170.0	35.79416154753175
4329648.5	37.52636275500626
4337631.5	39.81005460967956
4350421.0	38.98258934602554
4357128.5	32.416311020169545
4363982.0	40.89621578215108
4377548.0	39.73205473421093
4384932.0	37.40949990654954
4391318.0	37.51627054343953
4404108.5	37.39053978960278
4412178.5	38.22477837749982
4418449.5	40.25035996574486
4429522.5	41.04494918632442
4438936.0	37.31998312682798
4445728.0	36.243897911091906
4455583.0	40.25113396852005
4466193.0	41.068847597671926
4472601.5	33.04932825885233
4480788.0	41.15429505852518
4492999.5	40.49217643855509
4499314.0	36.73045581869111
4505721.0	41.066458630139095
4518149.0	39.70002816840372
4525979.5	41.32600364537085
4532212.0	35.75991413560606
4543203.5	37.520112793391775
4552754.5	37.49584602371695
4558773.5	39.34204109053208
4567762.0	39.580655426076866
4579226.5	35.669994639716876
4585354.5	41.035549690386766
4592532.5	38.85360908499129
4604878.5	38.93147063052571
4611938.0	39.328100354504706
4618121.0	38.22450246799564
4629270.0	35.45621527293401
4638337.0	41.49734946600915
4644320.5	41.00047532533378
4653302.0	31.867048109403132
4664644.5	40.552593058600756
4670565.5	39.887505526685075
4677083.0	40.6832904773384
4688874.0	38.89050093545297
4696594.0	40.12365450249409
4702690.5	41.20189020690363
4712828.5	36.64138532192706
4722751.0	33.35982222744001
4728664.0	26.38654542938923
4736535.5	37.84027240751366
4748390.5	39.849080673935894
4754756.5	19.294472797625005
4760543.0	35.86190687672164
4771717.0	40.7910235360037
4780737.0	39.01119238605701
4786737.0	30.81575013408497
4795493.0	40.85033931613097
4806794.0	31.02141815788728
4812458.5	4.4738988770132115
4818365.0	35.498305301399355
4829659.0	40.8840347250069
4837990.0	20.835519076367216
4843643.5	40.212982521959695
4852328.0	36.23647949560391
4863672.5	40.85455036189413
4869385.5	20.385173337300998
4875431.5	30.343119388037653
4886850.0	32.60997518536973
4895041.5	41.08942412391688
4900552.0	41.00786250107077
4909290.0	40.090808690535134
4920643.5	34.784097921207845
4926143.0	23.991398822996832
4931660.0	40.96825469785249
4942768.0	41.09175254980404
4951521.0	40.264257865035034
4956951.0	29.757472999196345
4966389.0	37.83050292317111
4978326.0	39.628240862568035
4983779.0	16.430237006079267
4992302.0	37.40549656479396
5005706.0	39.86130229093968
5011420.5	6.668614003894675
5016827.5	39.00968875964341
5027450.0	35.563220462578265
5036460.5	39.71722183231658
5041844.5	40.80592341750499
5048960.0	35.41542782728596
5060039.0	37.54463718346772
5067161.0	37.06893571760952
5073267.0	33.922472735567716
5084057.5	32.76605494934835
5093578.5	40.39466894777592
5098945.5	40.65600477053154
5106191.5	39.289169437862164
5117058.5	20.187268032478585
5124050.0	40.341536255137704
5129514.0	36.35932061579652
5138851.0	39.5654648057938
5149075.0	41.279017514900225
5154368.0	39.99722748686847
5160118.5	40.94223509867051
5170701.5	41.24132150773395
5179188.5	32.61432505441226
5184644.5	30.103330718684525
5192030.0	40.37651689251194
5202452.5	40.94471320573771
5209304.5	41.15237232771082
5214595.0	36.62692851169363
5223503.0	40.03999689158061
5233999.0	38.42219804406262
5239328.5	31.938144329896907
5244826.5	40.66835928020118
5255336.0	40.99456680176781
5264147.5	35.204115887336236
5269101.5	36.61573785482949
5275403.5	36.22251126957267
5285625.5	38.803040875476526
5293561.0	23.31014409185246
5298763.0	14.904288972727942
5306117.0	40.63189423872619
5316252.0	38.62884217012435
5323135.5	18.118393983503154
5328441.5	34.24529484573544
5336991.0	39.83512185348519
5346942.5	39.74980099124703
5352630.5	40.3199684467118
5357893.5	41.09197246384625
5367400.0	39.274769406836164
5377044.5	39.90594705986091
5381941.0	27.403393205928534
5387155.0	40.1085967228649
5397221.5	40.269070806018576
5406245.0	40.8419415096735
5411088.5	40.42961697742324
5416752.5	37.38953755145561
5426404.0	40.98522027834847
5434977.5	40.76527083564738
5440005.5	35.13504590177432
5446068.5	40.18369191419851
5455630.5	39.78127795903716
5463805.0	29.19878675455342
5468569.0	33.20216279166493
5474910.0	38.91959198807766
5484653.5	40.21562532138789
5492550.0	36.38037003303025
5497391.0	41.055019189721165
5504047.0	34.87198032655915
5513672.0	40.78556890157737
5521253.5	35.53459884116789
5525943.5	40.9054132944428
5534011.5	36.06053918155378
5544887.5	35.652982110929884
5551057.0	40.61850205153924
5555913.0	31.710884917804037
5563807.0	40.13529919160833
5573121.5	40.7236251892356
5579465.0	41.08061943241128
5583984.5	41.190928267174804
5591479.0	30.634988625965295
5600696.5	35.647156851873966
5607439.5	38.803036108208524
5612263.0	40.78163678184618
5619646.5	31.069906281395113
5629169.0	38.90014906315985
5636023.0	42.0
5640496.5	41.97674418604651
5647446.0	40.71851368751675
5656531.0	40.83783811447761
5663819.0	40.34214651068787
5668488.5	38.3405001759887
5674915.0	32.79673096631079
5683836.5	40.95205343226781
5691647.5	39.24614152903257
5696281.0	24.68041759947548
5701955.5	40.509494343472376
5710780.5	36.15120605535543
5719343.5	40.02151442333689
5723834.5	28.582933404431806
5728595.0	36.51629708161858
5737595.0	32.91629166147261
5746582.0	36.480083857442345
5751460.5	39.6732338916323
5756045.5	40.25498868971515
5764443.5	23.801833817639206
5773127.5	36.712966465793166
5778967.0	39.531866637208466
5783525.0	40.54873561429496
5790927.0	36.7781349340077
5799751.0	40.714604912739226
5806586.5	21.234299665264256
5810852.0	19.784175811347186
5817169.5	39.46584655009465
5825811.5	40.44872022638732
5833731.5	41.238316769115876
5838015.0	40.135557250151074
5842901.5	39.55976251270969
5851380.0	34.78802248055389
5859984.0	39.73028921662517
5865103.5	28.48242419179684
5869319.0	39.726807993889025
5877062.5	37.01965655614807
5885777.5	33.07228703861051
5892271.5	39.64165578626683
5896728.5	34.6973915149613
5903305.0	36.658936201392464
5911735.5	31.874395392428028
5919396.5	39.117265636359484
5923563.0	39.62730471655178
5928583.0	39.01480408486432
5936992.0	37.8575725775704
5945498.5	36.17727187968185
5950564.5	21.13961624495925
5957743.0	25.70580027209026
5968536.0	33.4666061439006
5976306.0	37.94588321935823
5980517.0	38.97710961740202
5985404.0	40.763021895988054
5993655.5	39.962528147686925
6001905.0	39.338048182988004
6007124.5	40.63252266757055
6011253.0	40.09824848308628
6018451.0	33.67462671691531
6026717.5	40.964256718888315
6033757.0	40.99482137900463
6037838.0	40.43319771748477
6043261.0	35.48814980526249
6051804.0	30.379601115055024
6060085.0	34.48494352017078
6064642.0	41.435848378606735
6068688.5	41.32902039679346
6076386.5	32.74283122828263
6084662.0	40.42056114007394
6091201.5	35.0867585158625
6095340.5	24.703947633009744
6101075.5	40.02634914641711
6109125.0	19.160586853419616
6117172.0	32.314895022757305
6121670.0	40.681500887943315
6125689.0	39.21858130467547
6133268.0	40.731200999777776
6141286.0	35.964462225787834
6147944.5	35.37036494091394
6151911.5	38.87231896890988
6157269.5	40.305622187193016
6165199.5	35.66596106596106
6173041.5	41.17006102529817
6178038.0	26.39902228691485
6181919.5	40.39010483722641
6188625.5	40.52277936587924
6196333.0	39.088096345637474
6203864.5	35.01895020819591
6207743.5	27.405597644490026
6211841.0	30.083335074704838
6219756.0	40.32593208058001
6227585.0	39.11458000416124
6233714.5	39.96635597927664
6237527.0	34.987042440966036
6242815.0	38.517325080160816
6250476.0	40.414120721929855
6258421.5	39.46936165606111
6263496.5	39.846879021413805
6267275.5	40.61955773091634
6273826.0	36.157839098895494
6281475.0	40.366176091069015
6289162.0	36.53442446841735
6292997.5	33.95942720763723
6296824.5	37.862985974297516
6304766.0	39.831500173770316
6312626.5	40.239325325298985
6318900.5	15.019959509024222
6322617.5	8.70743639921722
6327478.0	30.06803356226285
6335160.5	36.1490655723796
6342929.5	38.95776211127782
6348317.5	37.22459079440615
6352031.5	29.904241507079718
6357831.0	39.99617746515309
6365211.0	20.13115684967738
6372558.0	38.09485467744076
6377309.5	41.137598707574895
6383654.5	40.2801118278065
6392565.0	41.04936933827583
6399949.0	36.7166338217705
6405276.0	40.05774393948302
6409026.5	38.62718400110894
6414777.5	40.67968484062413
6422058.0	39.728475690191274
6429294.0	19.012970947479673
6434100.0	16.71026662744364
6438108.0	41.39007117063422
6444465.5	41.14347108248785
6451850.5	36.630706021164606
6459185.5	36.31250039254109
6463280.5	11.450356280152604
6466879.0	37.62963148658812
6473476.0	40.54577334415631
6480663.5	30.053890781785167
6487868.5	39.894008898932775
6491865.0	39.51222531723924
6495388.5	34.618552928823696
6502007.5	41.13819350116478
6509086.0	41.19741821079686
6516176.5	38.50131389574201
6520247.5	40.65376061463809
6523719.0	40.97613556486328
6530220.5	37.53171936139108
6537216.5	39.95859564681842
6544559.5	36.733905998834
6548857.5	39.53304797828319
6552408.5	39.457097486101674
6558994.5	40.358490723927
6565968.5	37.638039882881
6572944.0	24.9545674286868
6577049.5	40.11040485314705
6580590.0	41.04561917902725
6586965.5	40.592089812403245
6593905.0	26.218923285362436
6600750.5	38.02293299207031
6605184.0	40.61626027588129
6608785.0	37.253974140451724
6615049.5	40.45672469080978
6622120.0	40.57345783278696
6628902.5	31.66091909273788
6633485.0	36.360365731773726
6636875.5	25.810012834481714
6642454.0	30.0442684192705
6649168.0	31.178754082659594
6655962.0	38.51970446862832
6661285.5	41.3592337634173
6664624.5	40.603038875196056
6669426.5	42.0
6676112.5	37.2679336411735
6682849.0	39.3912303720074
6688926.5	15.765681659138622
6692223.0	14.4661109663975
6696296.0	40.290217082533125
6703232.5	29.625320845627417
6710003.0	40.45293543680832
6716602.5	37.1559705840845
6719996.5	34.60383064516129
6723270.5	24.638561776673555
6729736.0	34.087366659130645
6736397.0	38.067386810588204
6743101.0	35.65230900084355
6747507.5	38.0216992738187
6750762.0	29.38430873321206
6756195.0	35.909963027229864
6762683.0	37.779393688281196
6769327.5	39.12550952378167
6774890.5	34.73657221341902
6778149.0	32.92468651034836
6782620.5	38.5713781449706
6789306.5	31.25330907137047
6795846.5	41.06647520392899
6802294.5	34.591118717278
6805520.5	19.073333333333334
6808719.0	40.786819441898665
6815184.5	34.77174167880359
6821691.0	22.09482763089012
6828134.5	35.86611689110036
6832672.0	7.149802148106275
6835860.5	15.745597853429482
6840908.5	24.284563896966464
6847385.0	34.009665536213184
6853852.5	40.70536703876232
6859753.5	39.930313183587046
6863267.0	19.32468011973258
6867225.0	27.978973769357562
6873615.0	37.91010312866705
6880032.5	38.682325741485855
6887088.5	40.869221867302656
6892587.0	25.80380394400435
6897391.5	29.68585694343891
6903794.5	38.233262179441056
6910167.5	22.819782817759258
6916365.5	14.288093943172472
6919527.0	35.378588560215135
6925507.5	41.15189730022586
6935464.0	26.587006655523883
6942758.0	30.885346934438424
6946937.5	24.381250412962242
6950279.5	37.749526007984834
6955802.0	27.2852769717798
6962213.5	38.91758629487427
6968573.0	40.48027254000951
6974020.0	40.47780163790347
6977135.0	40.32449563716004
6981076.5	35.38971939751705
6987406.0	40.09123825665271
6993656.5	40.85900801394764
6999849.5	40.47664799280137
7003895.0	40.907357938541494
7006967.5	36.487211890038516
7012198.5	38.62538017189479
7018396.0	40.78185154083368
7024635.5	36.54285766003856
7030558.5	39.496292073588464
7033620.5	34.446098411010695
7036975.0	8.107230232390421
7043191.5	22.30894987329254
7049416.5	40.462986065962646
7055545.5	39.31419719962887
7060203.5	40.937085054565244
7063253.5	41.37163365535107
7067755.0	40.054357091509985
7073851.0	38.47680407356657
7079964.5	38.37012708416552
7086173.0	40.43786628412504
7089795.5	10.965802629920598
7092804.0	36.329558320157645
7098391.5	33.98382602043604
7104559.5	40.108024713495304
7110687.5	37.33774284245218
7116228.5	39.98083223449718
7119241.0	39.899746908077425
7122884.0	29.51332195094022
7129042.0	38.435721549094296
7135081.0	35.97591857430124
7141147.5	39.26077821607219
7145703.0	38.88343773490353
7148641.0	40.99072347330287
7153055.0	38.85633971716434
7159017.0	39.313984613917874
7164934.5	35.48094080284175
7170814.0	37.56369716269451
7174720.0	25.598700592822926
7177631.5	36.349881826730034
7182492.5	38.07952186633396
7188418.5	36.049152401911584
7194325.5	23.525191215436593
7200225.5	27.88532513372242
7203695.0	38.91367268608821
7206594.0	28.412500167025215
7212015.5	33.44539016169632
7217911.5	33.94448827227415
7223711.5	33.692919166198266
7229496.5	40.53451461561475
7232512.5	36.123681125439624
7235347.5	37.476982625212294
7240929.0	38.37548440679374
7246625.5	37.12392390820839
7252277.0	38.40563735243401
7258121.0	37.20037398879334
7261147.5	0.0
7263969.5	41.121494441120994
7269568.5	30.379057968065336
7275154.0	22.95587541894458
7280925.0	30.448401946703395
7286755.0	35.1564682066424
7289653.0	21.094284188034187
7292498.0	36.29954256335078
7298042.0	5.45433604420746
7303584.5	37.564196894160794
7309167.5	40.437605876296686
7315017.5	41.26623203661445
7319160.0	35.852009833178215
7323005.5	41.25664783905566
7328514.5	39.15107402897802
7334309.5	39.73639508765789
7340084.0	38.253577326957206
7344681.0	34.538406423454695
7347467.5	40.59190931569024
7351126.0	40.346538663598665
7356600.5	32.89284755621943
7362047.0	38.12366864313769
7367497.5	41.13591828321462
7372630.0	32.465859842947516
7375351.0	8.176587136411316
7378359.0	13.806234530471864
7383896.5	21.021400113830392
7389526.5	37.43801170750411
7395022.0	41.14693731409056
7400435.0	40.79000374965912
7403314.0	35.95418175316258
7405993.0	33.049095157924846
7411150.0	39.55108894462238
7416459.5	29.553020852649148
7421809.0	39.07294822923794
7427220.5	38.441814032160146
7430951.5	41.06622282448595
7433585.5	33.99544146377329
7437923.5	39.8314406133344
7443314.5	34.830060343925496
7448613.5	39.19170215934475
7453901.0	37.2921733973908
7458501.5	41.010030294199375
7461137.5	39.592018558053994
7464457.0	40.57072995987209
7469710.0	34.82426787322461
7474938.5	40.054175848936325
7480778.5	31.95495643415621
7486468.0	38.124654987449354
7489100.0	26.377742705366078
7491886.5	15.034892086330935
7497087.0	33.12962076688937
7502277.5	39.450858461208284
7507477.0	36.62252332591267
7512669.5	39.7002992493689
7516332.5	39.282130019556575
7518949.5	38.33245642051472
7523225.0	28.91757502233167
7528597.0	37.378886622190365
7533832.0	40.915961585021385
7539000.5	40.53493237512965
7543727.5	40.83781763140996
7546306.5	40.19589156246717
7549360.5	37.10664563215406
7554539.0	41.02868228537928
7559638.5	40.540732565971275
7564749.5	32.28668707676448
7569874.0	36.806385123171495
7573391.0	40.271787547548676
7576232.0	35.634269248954325
7580656.5	37.70434628262536
7585738.0	37.72475250541196
7590849.5	33.821465825118956
7595941.0	2.390637630549358
7600642.5	35.26081341893168
7603246.5	37.045379889287666
7606177.0	6.768970637339528
7611224.0	37.95233980672475
7616251.0	32.50297629448424
7621248.0	34.191089032457334
7626395.0	15.167087130796544
7630167.5	40.62318289314833
7632655.5	39.80181493419837
7636554.5	36.95054999918725
7642243.5	18.803833644686122
7647922.0	38.14516215857339
7652943.5	38.23698768250852
7657603.5	38.00740125943242
7660083.5	32.445537999823465
7662898.5	39.29454813765015
7667907.5	40.70644686817873
7672879.0	38.15103137369467
7677927.5	33.23367806233108
7682998.0	27.51178536583875
7686870.0	40.897401999007585
7689353.5	37.83069571472613
7692913.5	40.506601678712585
7697817.5	39.2532137998502
7702705.0	17.119914761720263
7707570.5	12.488509253609925
7712419.0	8.15704688237644
7715784.0	40.97534970922031
7718208.5	40.256789336885774
7722111.0	32.414687751273114
7726954.0	40.0731447437241
7731812.0	32.15554055284971
7736636.0	40.051723429041324
7741444.5	39.74238495551067
7744532.0	36.07970618627948
7746997.5	39.96241891891892
7751334.0	34.80361408304661
7756385.5	40.39595238095238
7761298.0	17.66456355232886
7766097.5	14.165841201906106
7770883.5	39.996959413383394
7773473.0	38.795678271308525
7775833.0	37.15926899885781
7780370.5	39.668349487908856
7785221.5	31.215178765289135
7790034.0	40.89907301200871
7795469.0	28.761131500162907
7800356.5	12.238538634402587
7802695.0	8.936670115537162
7805617.0	39.864653805336175
7810404.0	37.77065380939497
7815187.5	40.7700590001917
7820021.0	32.34792201824052
7824800.5	34.601189208557706
7828873.0	28.945937850470546
7831166.5	33.94244166026541
7834011.5	40.36032701454368
7838614.0	41.04108019269769
7843247.5	24.79330402067753
7848908.5	16.84700746590979
7854519.0	40.34782582088852
7857952.0	39.024523130771684
7860223.5	39.164594846321016
7863758.0	36.89018469819803
7868433.5	26.09995275877989
7873082.0	39.32676084093983
7877723.0	37.87048784001585
7882317.5	38.24046373450255
7886115.5	39.9719678414682
7888377.5	29.680983643039948
7891441.0	40.858314993269374
7895938.0	41.249934823474526
7900456.5	35.1953980355483
7905041.5	33.890707569910404
7909597.5	40.872997408320096
7913951.0	34.029555109212694
7916199.0	38.80455808782657
7918580.0	36.397434363973446
7923052.5	34.9286988168527
7927604.5	40.72663589454705
7932143.0	28.519653834185636
7936592.0	39.429773789503145
7941073.0	34.534482351856184
7943928.5	29.741802810464982
7946131.5	38.61896595853596
7949928.0	37.412605606221675
7954400.5	38.261744361210454
7958871.0	40.312104877378374
7963262.5	32.42628710034251
7967694.5	14.720205116114583
7971462.0	41.09485498827192
7973651.0	40.59459346797557
7976710.0	9.04780759236635
7981437.0	25.12605161673094
7985936.0	41.1614129682047
7990281.5	38.64284069451481
7994672.0	20.563582310100976
7999056.5	35.170878264397516
8001345.5	8.226913700633837
8003615.0	37.779019286055146
8007917.0	35.42931866633909
8012261.5	27.099033016263625
8016576.5	38.4625611114057
8020840.5	39.711030699340064
8025089.0	40.786516610798984
8028578.5	40.94782826736832
8030761.5	18.46185433099735
8033657.0	21.956114774149103
8037928.5	37.6715964314209
8042173.0	34.852083636540044
8046383.5	29.256837425301747
8050591.0	40.221764845680255
8054741.5	29.92051815039136
8057631.5	39.807979835591325
8059682.5	41.544685381296574
8063158.5	34.4408314526473
8067425.0	30.281001948761823
8071572.0	30.51641161370613
8075896.5	30.313194145988373
8080165.5	40.34803104472137
8084239.0	16.035402635996988
8086584.5	21.53434739941119
8088618.5	26.80486466313964
8092391.0	40.29260050126221
8096546.5	32.18092892374249
8100685.5	32.466424389666095
8104761.0	37.148258508056564
8108797.0	39.58696405570413
8112952.5	22.278500694517344
8115242.5	34.09342663589667
8117266.0	37.937477782902604
8121195.0	35.622303251777566
8125213.5	36.33345507669832
8129157.0	23.30658938954865
8133127.5	36.64221324724855
8137120.0	32.24171469351124
8141069.0	15.976704471904966
8143441.5	8.591247000826002
8145559.5	20.258296478746423
8149257.5	35.35136513086427
8153271.5	21.93840647899581
8157254.5	37.730503227506254
8161170.5	30.299010722566823
8165081.0	30.063758118701006
8168982.5	18.32998085880882
8171628.5	38.2822068707991
8173587.5	40.92032252715104
